stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,area_id
mtc:1590159062261,Southbound Ground Escalator,,,37.92506,-122.31687,,,3,mtc:el-cerrito-del-norte-bart,,1,mtc:el-cerrito-del-norte-bart-street,mtc:1590159062261
mtc:1590159081988,North Paid Area,,,37.92524,-122.31695,,,3,mtc:el-cerrito-del-norte-bart,,1,mtc:el-cerrito-del-norte-bart-street,mtc:1590159081988
mtc:1590159090122,South Paid Area,,,37.92504,-122.31679,,,3,mtc:el-cerrito-del-norte-bart,,1,mtc:el-cerrito-del-norte-bart-street,mtc:1590159090122
mtc:1590159132142,Northbound Platform Stair,,,37.92519,-122.31686,,,3,mtc:el-cerrito-del-norte-bart,,0,mtc:el-cerrito-del-norte-bart-platform,mtc:1590159132142
mtc:1590159143222,Southbound Platform Stair,,,37.92517,-122.31696,,,3,mtc:el-cerrito-del-norte-bart,,0,mtc:el-cerrito-del-norte-bart-platform,mtc:1590159143222
mtc:1590159153335,Southbound Platform Escalator,,,37.92508,-122.31688,,,3,mtc:el-cerrito-del-norte-bart,,0,mtc:el-cerrito-del-norte-bart-platform,mtc:1590159153335
mtc:1590159163739,Northbound Platform Escalator,,,37.92511,-122.31679,,,3,mtc:el-cerrito-del-norte-bart,,0,mtc:el-cerrito-del-norte-bart-platform,mtc:1590159163739
mtc:1590159362426,Southbound Platform Elevator,,,37.92528,-122.31706,,,3,mtc:el-cerrito-del-norte-bart,,1,mtc:el-cerrito-del-norte-bart-platform,mtc:1590159362426
mtc:1590159379295,Southbound Ground Elevator,,,37.92527,-122.31707,,,3,mtc:el-cerrito-del-norte-bart,,1,mtc:el-cerrito-del-norte-bart-street,mtc:1590159379295
mtc:CC-832237-1590160140207,Walnut Creek BART,,,37.90547,-122.06861,,,0,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:CC-832237-1590160140207
mtc:1590160769015,East Entrance,,,37.90564,-122.06732,,,2,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590160769015
mtc:1590160871773,West Entrance,,,37.90561,-122.06758,,,2,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590160871773
mtc:1590160940536,Southbound Ground Elevator,,,37.90556,-122.06760,,,2,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590160940536
mtc:1590161032333,Northbound Ground Elevator,,,37.90552,-122.06739,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161032333
mtc:1590161103916,Node,,,37.90572,-122.06740,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161103916
mtc:1590161174218,Southbound Ground Stairs,,,37.90577,-122.06744,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161174218
mtc:1590161190483,Northbound Ground Stairs,,,37.90576,-122.06728,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161190483
mtc:1590161266960,Paid Area,,,37.90575,-122.06738,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161266960
mtc:1590161284885,Southbound Ground Escalator,,,37.90582,-122.06740,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161284885
mtc:1590161295752,Northbound Ground Escalator,,,37.90582,-122.06726,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-street,mtc:1590161295752
mtc:1590161344860,Southbound Platform Elevator,,,37.90555,-122.06758,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-platform,mtc:1590161344860
mtc:1590161356615,Northbound Platform Elevator,,,37.90552,-122.06741,,,3,mtc:walnut-creek-bart,,1,mtc:walnut-creek-bart-platform,mtc:1590161356615
mtc:1590161387307,Southbound Platform Stairs,,,37.90574,-122.06746,,,3,mtc:walnut-creek-bart,,0,mtc:walnut-creek-bart-platform,mtc:1590161387307
mtc:1590161396906,Southbound Platform Escalator,,,37.90586,-122.06738,,,3,mtc:walnut-creek-bart,,0,mtc:walnut-creek-bart-platform,mtc:1590161396906
mtc:1590161407267,Northbound Platform Escalator,,,37.90585,-122.06724,,,3,mtc:walnut-creek-bart,,0,mtc:walnut-creek-bart-platform,mtc:1590161407267
mtc:1590161416673,Northbound Platform Stairs,,,37.90573,-122.06730,,,3,mtc:walnut-creek-bart,,0,mtc:walnut-creek-bart-platform,mtc:1590161416673
mtc:richmond-nevin-street-ramp,Nevin Street Ramp,,,37.93674,-122.35247,,,3,mtc:richmond-bart/amtrak,,1,mtc:nevin-avenue-street,mtc:richmond-nevin-street-ramp
mtc:1590165161196,19th St / Civic Center Entrance,,,37.93685,-122.35272,,,2,mtc:richmond-bart/amtrak,,1,mtc:nevin-avenue-street,mtc:1590165161196
mtc:1590165188012,Nevin Street Elevator ,,,37.93690,-122.35277,,,3,mtc:richmond-bart/amtrak,,1,mtc:nevin-avenue-street,mtc:1590165188012
mtc:1590165205958,Nevin Mezzanine Elevator,,,37.93690,-122.35281,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590165205958
mtc:richmond_nevin_street_stairs,Nevin Street Stairs,,,37.93681,-122.35275,,,3,mtc:richmond-bart/amtrak,,0,mtc:nevin-avenue-street,mtc:richmond_nevin_street_stairs
mtc:1590165248455,Nevin Mezzanine Stairs,,,37.93682,-122.35280,,,3,mtc:richmond-bart/amtrak,,0,mtc:richmond-bart/amtrak-mezzanine,mtc:1590165248455
mtc:1590165293699,Nevin Mezzanine Ramp,,,37.93679,-122.35283,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590165293699
mtc:1590165341444,Node,,,37.93685,-122.35289,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590165341444
mtc:1590174006737,Marina Street Stairs ,,,37.93689,-122.35417,,,3,mtc:richmond-bart/amtrak,,1,mtc:16th-street,mtc:1590174006737
mtc:1590174226226,Marina Way / 16th St Entrance,,,37.93684,-122.35426,,,2,mtc:richmond-bart/amtrak,,1,mtc:16th-street,mtc:1590174226226
mtc:1590174242289,Marina Street Elevator,,,37.93680,-122.35416,,,3,mtc:richmond-bart/amtrak,,1,mtc:16th-street,mtc:1590174242289
mtc:1590174266342,Marina Mezzanine Stairs,,,37.93690,-122.35410,,,3,mtc:richmond-bart/amtrak,,0,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174266342
mtc:1590174281640,Marina Mezzanine Elevator,,,37.93682,-122.35408,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174281640
mtc:1590174313166,Node,,,37.93687,-122.35398,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174313166
mtc:1590174353545,Node,,,37.93687,-122.35319,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174353545
mtc:1590174371432,BART Paid Area,,,37.93680,-122.35311,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174371432
mtc:1590174394158,BART Mezzanine Stairs,,,37.93679,-122.35306,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174394158
mtc:1590174408597,BART Mezzanine Escalator,,,37.93679,-122.35309,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174408597
mtc:1590174420212,BART Mezzanine Elevator,,,37.93676,-122.35312,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174420212
mtc:1590174487639,Amtrak Mezzanine Stairs,,,37.93679,-122.35331,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174487639
mtc:1590174503707,Amtrak Mezzanine Elevator,,,37.93696,-122.35346,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart/amtrak-mezzanine,mtc:1590174503707
mtc:1590174614115,Amtrak Platform Elevator,,,37.93697,-122.35347,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-amtrak-platform,mtc:1590174614115
mtc:1590174647729,Amtrak Platform Stairs,,,37.93677,-122.35329,,,3,mtc:richmond-bart/amtrak,,0,mtc:richmond-amtrak-platform,mtc:1590174647729
mtc:1590174727796,BART Platform Stairs,,,37.93677,-122.35304,,,3,mtc:richmond-bart/amtrak,,0,mtc:richmond-bart-platform,mtc:1590174727796
mtc:1590174739520,BART Platform Elevator,,,37.93675,-122.35311,,,3,mtc:richmond-bart/amtrak,,1,mtc:richmond-bart-platform,mtc:1590174739520
mtc:1590174755235,BART Platform Escalator,,,37.93678,-122.35307,,,3,mtc:richmond-bart/amtrak,,0,mtc:richmond-bart-platform,mtc:1590174755235
mtc:1590524904898,South Platform Escalator Bottom,,,37.50183,-121.93914,,,3,mtc:warm-springs-south-fremont-bart,,0,mtc:platform,mtc:1590524904898
mtc:1590524918751,South Platform Stairs Top,,,37.50187,-121.93918,,,3,mtc:warm-springs-south-fremont-bart,,1,mtc:mezzanine,mtc:1590524918751
mtc:1590524936487,South Platform Stairs Bottom,,,37.50182,-121.93916,,,3,mtc:warm-springs-south-fremont-bart,,0,mtc:platform,mtc:1590524936487
mtc:EM-5300-1590525741853,MacArthur BART Station,,,37.82860,-122.26636,,,0,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:EM-5300-1590525741853
mtc:1590525895958,Node,,,37.82907,-122.26633,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590525895958
mtc:1590525915713,North Plaza Entrance,,,37.82928,-122.26628,,,2,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590525915713
mtc:1590525929542,South Plaza Entrance,,,37.82878,-122.26639,,,2,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590525929542
mtc:1590526043230,Paid Area,,,37.82912,-122.26682,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590526043230
mtc:1590526065141,Northbound Upper Escalator Mezzanine,,,37.82934,-122.26691,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526065141
mtc:1590526091297,Southbound Upper Escalator Mezzanine,,,37.82937,-122.26710,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526091297
mtc:1590526105433,Northbound Lower Escalator Mezzanine,,,37.82889,-122.26700,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526105433
mtc:1590526160168,Southbound Lower Escalator Mezzanine,,,37.82891,-122.26720,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526160168
mtc:1590526183914,Northbound Upper Stairs Mezzanine,,,37.82921,-122.26699,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526183914
mtc:1590526198667,Southbound Upper Stairs Mezzanine,,,37.82923,-122.26711,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526198667
mtc:1590526212064,Northbound Lower Stairs Mezzanine,,,37.82908,-122.26702,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526212064
mtc:1590526223380,Southbound Lower Stairs Mezzanine,,,37.82910,-122.26713,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-street,mtc:1590526223380
mtc:1590526238028,Northbound Elevator Mezzanine,,,37.82915,-122.26699,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590526238028
mtc:1590526248264,Southbound Elevator Mezzanine,,,37.82917,-122.26712,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-street,mtc:1590526248264
mtc:1590526381445,Southbound Upper Escalator Platform,,,37.82948,-122.26708,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526381445
mtc:,Northbound Upper Escalator Platform,,,37.82945,-122.26689,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:
mtc:1590526407790,Southbound Upper Stairs Platform,,,37.82927,-122.26711,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526407790
mtc:1590526418388,Northbound Upper Stairs Platform,,,37.82927,-122.26697,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526418388
mtc:1590526429254,Southbound Elevator Platform,,,37.82918,-122.26711,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-platform,mtc:1590526429254
mtc:1590526443167,Northbound Elevator Platform,,,37.82916,-122.26699,,,3,mtc:macarthur-bart,,1,mtc:macarthur-bart-platform,mtc:1590526443167
mtc:1590526453771,Southbound Lower Stairs Platform,,,37.82907,-122.26714,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526453771
mtc:1590526466928,Northbound Lower Stairs Platform,,,37.82904,-122.26702,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526466928
mtc:1590526475885,Southbound Lower Escalator Platform,,,37.82886,-122.26721,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526475885
mtc:1590526484707,Northbound Lower Escalator Platform,,,37.82884,-122.26706,,,3,mtc:macarthur-bart,,0,mtc:macarthur-bart-platform,mtc:1590526484707
mtc:1590527192369,Escalator Ground,,,37.71307,-122.21247,,,3,mtc:oak,,0,mtc:oak-ground,mtc:1590527192369
mtc:1590527204785,Stairs Ground,,,37.71306,-122.21244,,,3,mtc:oak,,0,mtc:oak-ground,mtc:1590527204785
mtc:1590527216020,Escalator Platform,,,37.71310,-122.21243,,,3,mtc:oak,,0,mtc:oak-platform,mtc:1590527216020
mtc:1590527226134,Stairs Platform,,,37.71308,-122.21240,,,3,mtc:oak,,0,mtc:oak-platform,mtc:1590527226134
mtc:1590527279121,Entrance for All Terminals,,,37.71303,-122.21250,,,2,mtc:oak,,1,mtc:oak-ground,mtc:1590527279121
mtc:1590527332683,Elevator Ground,,,37.71308,-122.21248,,,3,mtc:oak,,1,mtc:oak-ground,mtc:1590527332683
mtc:1590527345690,Elevator Platform,,,37.71310,-122.21245,,,3,mtc:oak,,1,mtc:oak-platform,mtc:1590527345690
mtc:1590528652222,Street Entrance,,,38.10023,-122.26240,,,2,mtc:vallejo-ferry-terminal,,1,mtc:vallejo-ferry-terminal-ground,mtc:1590528652222
mtc:1590528669453,Node,,,38.10014,-122.26257,,,3,mtc:vallejo-ferry-terminal,,1,mtc:vallejo-ferry-terminal-ground,mtc:1590528669453
mtc:1590528681703,South Trail Entrance,,,38.10008,-122.26252,,,2,mtc:vallejo-ferry-terminal,,1,mtc:vallejo-ferry-terminal-ground,mtc:1590528681703
mtc:1590528690554,North Trail Entrance,,,38.10049,-122.26348,,,2,mtc:vallejo-ferry-terminal,,1,mtc:vallejo-ferry-terminal-ground,mtc:1590528690554
mtc:1590530116932,Southbound Mitchell Platform Stairs,,,37.44369,-122.16539,,,3,mtc:palo-alto-station,,0,mtc:palo-alto-station-southbound-platform,mtc:1590530116932
mtc:1590530136821,Southbound Mitchell Tunnel Stairs,,,37.44374,-122.16534,,,3,mtc:palo-alto-station,,0,mtc:palo-alto-station-mitchell-tunnel,mtc:1590530136821
mtc:1590530150869,Northbound Mitchell Tunnel Stairs,,,37.44379,-122.16529,,,3,mtc:palo-alto-station,,0,mtc:palo-alto-station-mitchell-tunnel,mtc:1590530150869
mtc:1590530341106,Northbound Mitchell Platform Stairs,,,37.44384,-122.16524,,,3,mtc:palo-alto-station,,0,mtc:palo-alto-station-northbound-platform,mtc:1590530341106
mtc:1590530953164,Michell Tunnel,,,37.44376,-122.16530,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-mitchell-tunnel,mtc:1590530953164
mtc:1590530979285,Southbound Mitchell Platform Ramp,,,37.44384,-122.16559,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590530979285
mtc:1590530999769,Southbound Mitchell Tunnel Ramp,,,37.44373,-122.16536,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-mitchell-tunnel,mtc:1590530999769
mtc:1590531075225,Northbound Mitchell Platform Ramp,,,37.44394,-122.16545,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590531075225
mtc:1590531089291,Northbound Mitchell Tunnel Ramp,,,37.44384,-122.16526,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-mitchell-tunnel,mtc:1590531089291
mtc:1590531185940,North University Tunnel,,,37.44323,-122.16443,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-north-university-tunnel,mtc:1590531185940
mtc:1590531198491,South University Tunnel,,,37.44312,-122.16425,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-south-university-tunnel,mtc:1590531198491
mtc:1590531619461,Southbound North University Platform Ramp,,,37.44332,-122.16472,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590531619461
mtc:1590531641880,Southbound North University Tunnel Ramp,,,37.44318,-122.16450,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-north-university-tunnel,mtc:1590531641880
mtc:1590531660372,Southbound South University Platform Ramp,,,37.44293,-122.16412,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590531660372
mtc:1590531675177,Southbound South University Tunnel Ramp,,,37.44305,-122.16429,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-south-university-tunnel,mtc:1590531675177
mtc:1590531761846,Northbound North University Platform Ramp,,,37.44340,-122.16455,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590531761846
mtc:1590531776816,Northbound North University Tunnel Ramp,,,37.44330,-122.16438,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-north-university-tunnel,mtc:1590531776816
mtc:1590531802457,Northbound South University Tunnel Ramp,,,37.44317,-122.16420,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-south-university-tunnel,mtc:1590531802457
mtc:1590531827477,Northbound South University Platform Ramp,,,37.44306,-122.16400,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590531827477
mtc:1590532322702,Bus Bay Entrance,,,37.44382,-122.16566,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590532322702
mtc:1590532419738,Node,,,37.44347,-122.16502,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590532419738
mtc:1590532644722,Node,,,37.44282,-122.16394,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590532644722
mtc:1590532894481,Node,,,37.44384,-122.16564,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590532894481
mtc:1590533027672,Southbound Bike Path Entrance,,,37.44279,-122.16395,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590533027672
mtc:1590533054029,Southbound University Entrance,,,37.44310,-122.16445,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590533054029
mtc:1590533144697,Southbound Building Entrance,,,37.44350,-122.16536,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-southbound-platform,mtc:1590533144697
mtc:Northbound-South-Plaza,Node,,,37.44295,-122.16380,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:Northbound-South-Plaza
mtc:1590533243539,Node,,,37.44360,-122.16485,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590533243539
mtc:1590533296218,Node,,,37.44397,-122.16546,,,3,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590533296218
mtc:1590533412274,Alma North Stairs Entrance,,,37.44355,-122.16470,,,2,mtc:palo-alto-station,,0,mtc:palo-alto-station-northbound-platform,mtc:1590533412274
mtc:1590533465432,Northbound Plaza Entrance,,,37.44378,-122.16505,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590533465432
mtc:1590533507036,Northbound Bike Path Entrance,,,37.44297,-122.16378,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590533507036
mtc:1590533568187,Alma South Stairs Entrance,,,37.44321,-122.16415,,,2,mtc:palo-alto-station,,0,mtc:palo-alto-station-northbound-platform,mtc:1590533568187
mtc:1590533636807,Northbound University Entrance,,,37.44326,-122.16424,,,2,mtc:palo-alto-station,,1,mtc:palo-alto-station-northbound-platform,mtc:1590533636807
mtc:MA-44003-1590596770262,San Rafael Transit Center,,,37.97135,-122.52257,,,0,mtc:san-rafael-transit-center,,0,mtc:san-rafael-transit-center-street,mtc:MA-44003-1590596770262
mtc:1590596947676,Boarding Area D,,,37.97090,-122.52316,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590596947676
mtc:1590597206543,Tamalpais and 2nd Entrance,,,37.97079,-122.52337,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597206543
mtc:1590597245264,Hetherton and 2nd Entrance,,,37.97066,-122.52237,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597245264
mtc:1590597294064,Tamalpais and 3rd Entrance,,,37.97154,-122.52317,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597294064
mtc:1590597306225,Hetherton and 3rd Entrance,,,37.97143,-122.52222,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597306225
mtc:1590597325527,4th Southbound Entrance,,,37.97249,-122.52271,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597325527
mtc:1590597357225,4th Northbound Entrance,,,37.97247,-122.52245,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597357225
mtc:1590597390988,3rd Southbound Entrance,,,37.97153,-122.52295,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597390988
mtc:1590597406614,3rd Northbound Entrance,,,37.97150,-122.52272,,,2,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597406614
mtc:1590597473499,Node,,,37.97190,-122.52262,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597473499
mtc:1590597495188,Node,,,37.97194,-122.52284,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597495188
mtc:1590597536039,Platform D Area,,,37.97114,-122.52316,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597536039
mtc:1590597615567,Platform A Area,,,37.97107,-122.52243,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597615567
mtc:1590597625661,Platform B Area,,,37.97111,-122.52265,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597625661
mtc:1590597634962,Platform C Area,,,37.97119,-122.52283,,,3,mtc:san-rafael-transit-center,,1,mtc:san-rafael-transit-center-street,mtc:1590597634962
mtc:1590598774224,Terminal A North Entrance,,,37.36850,-121.92773,,,2,mtc:sjc,,1,mtc:sjc-terminal-a,mtc:1590598774224
mtc:1590598833478,Terminal B Door 5 Entrance,,,37.36458,-121.92322,,,2,mtc:sjc,,1,mtc:sjc-terminal-b,mtc:1590598833478
mtc:1590598857229,Terminal B Door 6 Entrance,,,37.36434,-121.92295,,,2,mtc:sjc,,1,mtc:sjc-terminal-b,mtc:1590598857229
mtc:1590598967587,Node,,,37.36447,-121.92306,,,3,mtc:sjc,,1,mtc:sjc-terminal-b,mtc:1590598967587
mtc:1590599141321,Terminal A South Entrance,,,37.36794,-121.92707,,,2,mtc:sjc,,1,mtc:sjc-terminal-a,mtc:1590599141321
mtc:1590599178465,Node,,,37.36838,-121.92764,,,3,mtc:sjc,,1,mtc:sjc-terminal-a,mtc:1590599178465
mtc:CM-2501894-1590600056702,Millbrae Intermodal Station (West),,,37.59946,-122.38652,,,0,mtc:millbrae-bart,,1,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:CM-2501894-1590600056702
mtc:1590601353449,West Plaza Entrance,,,37.59977,-122.38679,,,2,mtc:millbrae-bart,,1,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601353449
mtc:1590601461012,Node,,,37.59980,-122.38676,,,3,mtc:millbrae-bart,,1,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601461012
mtc:1590601695811,West Plaza Platform North Stairs,,,37.60023,-122.38725,,,3,mtc:millbrae-bart,,0,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601695811
mtc:1590601726711,West Plaza Platform Elevator,,,37.60006,-122.38709,,,3,mtc:millbrae-bart,,1,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601726711
mtc:1590601745654,West Plaza Platform Escalator,,,37.59995,-122.38701,,,3,mtc:millbrae-bart,,0,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601745654
mtc:1590601775443,West Plaza Platform South Stairs,,,37.59994,-122.38705,,,3,mtc:millbrae-bart,,0,mtc:millbrae-bart-west-plaza-&-platform-5,mtc:1590601775443
mtc:1590601868722,West Plaza Concourse North Stairs,,,37.60017,-122.38720,,,3,mtc:millbrae-bart,,0,mtc:millbrae-bart-concourse,mtc:1590601868722
mtc:1590601891345,West Plaza Concourse Elevator,,,37.60008,-122.38711,,,3,mtc:millbrae-bart,,1,mtc:millbrae-bart-concourse,mtc:1590601891345
